"Catalog Date","Catalog ID","Catalog Name","Image ","Item number","Item Category","Item Subcat 2","Item Subcat 3","Item Subcat 4","Item Subcat 5","Description","Parts/Merch/Equip Code","PurchaseUOM","Weight","Weight UOM","Length","Width","Height","Size UOM","List Price","Net Price","Currency","Catalog Detailed Description"," Item Detailed Description"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","10207640","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART D FEMALE COUPLER X FEMALE PIPE","","","1"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","1"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","10219608","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART D FEMALE COUPLER X FEMALE PIPE","","","1-1/4"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","1-1/4"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","150-D-AL","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART D FEMALE COUPLER X FEMALE PIPE","","","1-1/2"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","1-1/2"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","513002000057","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART D FEMALE COUPLER X FEMALE PIPE","","","2"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","2"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","QC-D-AL-0250-C","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART D FEMALE COUPLER X FEMALE PIPE","","","2-1/2"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","2-1/2"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","513003000072","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART D FEMALE COUPLER X FEMALE PIPE","","","3"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","3020-DA-AL","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART D FEMALE COUPLER X FEMALE PIPE","","","3"" PART D FEMALE CAMLOCK X 2"" PART A MALE CAMLOCK ALUMINUM JUMP SIZE COUPLING","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3"" PART D FEMALE CAMLOCK X 2"" PART A MALE CAMLOCK ALUMINUM JUMP SIZE COUPLING"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","513004000079","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART D FEMALE COUPLER X FEMALE PIPE","","","4"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","10094026","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART D FEMALE COUPLER X FEMALE PIPE","","","5"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","5"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","10218576","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART D FEMALE COUPLER X FEMALE PIPE","","","6"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" PART D ALUMINUM FEMALE COUPLER X FEMALE PIPE"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","10417802","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART E MALE ADAPTER X HOSE SHANK","","","1/2"" PART E ALUMINUM MALE ADAPTER X HOSE SHANK","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","1/2"" PART E ALUMINUM MALE ADAPTER X HOSE SHANK"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","10254263","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART E MALE ADAPTER X HOSE SHANK","","","3/4"" PART E ALUMINUM MALE ADAPTER X HOSE SHANK","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3/4"" PART E ALUMINUM MALE ADAPTER X HOSE SHANK"
"03/26/2021 11:00:00","2","United Rentals","image_catalog_tab.jpg","10322700","INDUSTRIAL FITTINGS & ACCESSORIES","CAMLOCK FITTINGS","PART E MALE ADAPTER X HOSE SHANK","","","1"" PART E ALUMINUM MALE ADAPTER X HOSE SHANK","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","1"" PART E ALUMINUM MALE ADAPTER X HOSE SHANK"
